# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 10 10:54:29 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_sma_err1:   Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN koi_sma_err2:   Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_incl_err1:  Inclination Upper Unc. [deg]
# COLUMN koi_incl_err2:  Inclination Lower Unc. [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_smet:       Stellar Metallicity [dex]
# COLUMN koi_smet_err1:  Stellar Metallicity Upper Unc. [dex]
# COLUMN koi_smet_err2:  Stellar Metallicity Lower Unc. [dex]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag
12366084,K00787.02,Kepler-232 c,CONFIRMED,CANDIDATE,1.0000,11.379369860,2.4150000e-05,-2.4150000e-05,1.0235e+03,2.970e+01,-2.970e+01,3.95,5.700e-01,-3.100e-01,0.0993,,,86.80,,,806.0,,,99.68,38.38,-19.39,5714.00,77.00,-77.00,0.1600,0.1500,-0.1500,1.0150,0.1480,-0.0790,1.0070,0.0560,-0.0620,295.816160,51.121738,15.367
12404086,K00788.01,Kepler-681 b,CONFIRMED,CANDIDATE,1.0000,26.394328970,5.7240000e-05,-5.7240000e-05,1.5109e+03,3.630e+01,-3.630e+01,3.07,4.100e-01,-2.200e-01,0.1635,,,89.28,,,489.0,,,13.49,6.07,-3.21,5129.00,154.00,-154.00,0.0200,0.2500,-0.3000,0.7630,0.1030,-0.0550,0.8460,0.0640,-0.0880,289.399720,51.250320,15.234
8395660,K00116.01,Kepler-106 c,CONFIRMED,CANDIDATE,1.0000,13.570782810,1.5850000e-05,-1.5850000e-05,5.1170e+02,6.300e+00,-6.300e+00,2.64,4.000e-01,-2.700e-01,0.1096,,,87.07,,,785.0,,,89.61,38.12,-22.92,5854.00,105.00,-117.00,-0.1200,0.1500,-0.1500,1.0120,0.1540,-0.1030,0.9510,0.0700,-0.0630,300.863980,44.337551,12.882
9579641,K00115.02,Kepler-105 c,CONFIRMED,CANDIDATE,1.0000,7.125943870,1.4060000e-05,-1.4060000e-05,1.9240e+02,4.400e+00,-4.400e+00,1.79,2.600e-01,-2.300e-01,0.0711,,,84.02,,,997.0,,,233.31,94.86,-70.60,5779.00,104.00,-115.00,-0.0600,0.1500,-0.1500,1.0870,0.1570,-0.1420,0.9410,0.0740,-0.0540,287.887330,46.276241,12.791
11656840,K00774.01,,FALSE POSITIVE,FALSE POSITIVE,0.0140,7.442652004,7.0200000e-07,-7.0200000e-07,2.4446e+04,3.780e+01,-3.780e+01,15.03,4.730e+00,-1.580e+00,0.0742,,,89.72,,,967.0,,,206.78,195.52,-61.76,6108.00,183.00,-201.00,-0.3000,0.3000,-0.3000,0.9560,0.3010,-0.1000,0.9810,0.1280,-0.1280,288.986820,49.733742,15.270
11754553,K00775.01,Kepler-52 c,CONFIRMED,CANDIDATE,1.0000,16.384899880,5.2190000e-05,-5.2190000e-05,1.1271e+03,4.200e+01,-4.200e+01,2.00,9.000e-02,-1.000e-01,0.1084,,,90.00,,,433.0,,,8.35,1.49,-1.35,4126.00,82.00,-82.00,0.0400,0.1500,-0.1500,0.6150,0.0270,-0.0290,0.6330,0.0290,-0.0350,286.738040,49.975750,15.095
11754553,K00775.02,Kepler-52 b,CONFIRMED,CANDIDATE,1.0000,7.877416300,1.4930000e-05,-1.4930000e-05,1.3061e+03,3.770e+01,-3.770e+01,2.16,9.000e-02,-1.100e-01,0.0665,,,89.92,,,553.0,,,22.18,3.97,-3.59,4126.00,82.00,-82.00,0.0400,0.1500,-0.1500,0.6150,0.0270,-0.0290,0.6330,0.0290,-0.0350,286.738040,49.975750,15.095
11754553,K00775.03,Kepler-52 d,CONFIRMED,CANDIDATE,1.0000,36.445400100,1.8090000e-04,-1.8090000e-04,1.1223e+03,5.340e+01,-5.340e+01,1.99,9.000e-02,-9.000e-02,0.1847,,,89.98,,,332.0,,,2.88,0.51,-0.47,4126.00,82.00,-82.00,0.0400,0.1500,-0.1500,0.6150,0.0270,-0.0290,0.6330,0.0290,-0.0350,286.738040,49.975750,15.095
11812062,K00776.01,Kepler-673 b,CONFIRMED,CANDIDATE,1.0000,3.728732147,9.3600000e-07,-9.3600000e-07,5.2265e+03,1.850e+01,-1.850e+01,6.02,1.220e+00,-5.200e-01,0.0455,,,86.70,,,1023.0,,,258.34,162.58,-65.21,5497.00,166.00,-149.00,-0.1000,0.3000,-0.3000,0.8090,0.1640,-0.0700,0.9070,0.0740,-0.1020,290.785740,50.054119,15.523
11818800,K00777.01,,CANDIDATE,CANDIDATE,0.9990,40.419503700,1.1390000e-04,-1.1390000e-04,6.2560e+03,2.300e+02,-2.300e+02,7.51,1.120e+00,-9.100e-01,0.2062,,,89.05,,,467.0,,,11.29,5.67,-3.57,5446.00,179.00,-163.00,-0.5400,0.3500,-0.3000,0.7810,0.1160,-0.0950,0.7140,0.1040,-0.0370,294.316860,50.080231,15.487
11853255,K00778.01,Kepler-674 b,CONFIRMED,CANDIDATE,1.0000,2.243380573,2.6700000e-06,-2.6700000e-06,8.2170e+02,2.560e+01,-2.560e+01,1.99,1.000e-01,-1.200e-01,0.0280,,,82.88,,,822.0,,,107.60,21.47,-20.32,4149.00,82.00,-91.00,-0.3200,0.1500,-0.1500,0.5640,0.0300,-0.0330,0.5780,0.0270,-0.0370,285.176210,50.149818,15.135
11909839,K00779.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,10.405998015,2.5150000e-06,-2.5150000e-06,1.4489e+04,2.240e+01,-2.240e+01,11.23,2.920e+00,-1.950e+00,0.0855,,,88.57,,,833.0,,,113.94,90.01,-45.01,5746.00,173.00,-173.00,-0.5400,0.3000,-0.3000,0.9240,0.2410,-0.1600,0.7700,0.1180,-0.0470,289.235530,50.241001,15.562
11918099,K00780.01,Kepler-675 b,CONFIRMED,CANDIDATE,1.0000,2.337437946,1.9510000e-06,-1.9510000e-06,9.7120e+02,1.370e+01,-1.370e+01,2.34,1.700e-01,-9.000e-02,0.0325,,,88.19,,,1070.0,,,311.16,69.46,-40.17,5005.00,79.00,-79.00,0.1400,0.1500,-0.1500,0.7650,0.0550,-0.0280,0.8500,0.0250,-0.0540,293.833310,50.230350,15.334
11918099,K00780.02,,CANDIDATE,CANDIDATE,0.9930,7.240661200,1.6170000e-05,-1.6170000e-05,5.5640e+02,4.410e+01,-4.410e+01,19.45,1.400e+00,-7.100e-01,0.0692,,,87.62,,,734.0,,,68.63,15.32,-8.86,5005.00,79.00,-79.00,0.1400,0.1500,-0.1500,0.7650,0.0550,-0.0280,0.8500,0.0250,-0.0540,293.833310,50.230350,15.334
9579641,K00115.03,,CANDIDATE,CANDIDATE,0.8710,3.435916310,4.7290000e-05,-4.7290000e-05,2.3200e+01,3.400e+00,-3.400e+00,0.55,8.000e-02,-7.000e-02,0.0437,,,84.62,,,1272.0,,,617.61,251.11,-186.88,5779.00,104.00,-115.00,-0.0600,0.1500,-0.1500,1.0870,0.1570,-0.1420,0.9410,0.0740,-0.0540,287.887330,46.276241,12.791
11923270,K00781.01,Kepler-676 b,CONFIRMED,CANDIDATE,1.0000,11.598222330,1.4070000e-05,-1.4070000e-05,2.8045e+03,4.630e+01,-4.630e+01,2.65,2.100e-01,-2.900e-01,0.0798,,,88.62,,,396.0,,,5.82,1.49,-1.63,3688.00,73.00,-91.00,0.0000,0.1500,-0.1500,0.4730,0.0370,-0.0510,0.5030,0.0350,-0.0530,296.221950,50.287220,15.937
11960862,K00782.01,Kepler-677 b,CONFIRMED,CANDIDATE,1.0000,6.575315881,3.7260000e-06,-3.7260000e-06,2.7933e+03,1.490e+01,-1.490e+01,5.31,1.500e+00,-8.100e-01,0.0670,,,88.03,,,1015.0,,,251.38,209.10,-91.63,5992.00,162.00,-180.00,-0.3200,0.3000,-0.3000,0.9890,0.2800,-0.1510,0.9270,0.1290,-0.0970,290.098050,50.321609,15.312
12020329,K00783.01,Kepler-678 b,CONFIRMED,CANDIDATE,1.0000,7.275040844,4.6770000e-06,-4.6770000e-06,3.0010e+03,1.150e+01,-1.150e+01,4.86,1.050e+00,-3.700e-01,0.0732,,,85.29,,,833.0,,,113.64,75.31,-28.97,5485.00,164.00,-180.00,0.2100,0.2000,-0.3000,0.8670,0.1870,-0.0670,0.9860,0.0650,-0.1150,295.455290,50.494560,15.080
12066335,K00784.01,Kepler-231 c,CONFIRMED,CANDIDATE,1.0000,19.271538920,4.1450000e-05,-4.1450000e-05,1.2198e+03,3.530e+01,-3.530e+01,1.93,1.000e-01,-1.200e-01,0.1171,,,89.97,,,393.0,,,5.66,1.13,-1.06,4077.00,81.00,-81.00,-0.2400,0.1500,-0.1500,0.5600,0.0300,-0.0340,0.5760,0.0310,-0.0350,293.973360,50.531910,15.385
12066335,K00784.02,Kepler-231 b,CONFIRMED,CANDIDATE,1.0000,10.065243170,1.4900000e-05,-1.4900000e-05,1.0533e+03,3.920e+01,-3.920e+01,1.91,1.000e-01,-1.200e-01,0.0760,,,89.22,,,488.0,,,13.43,2.69,-2.50,4077.00,81.00,-81.00,-0.2400,0.1500,-0.1500,0.5600,0.0300,-0.0340,0.5760,0.0310,-0.0350,293.973360,50.531910,15.385
12070811,K00785.01,Kepler-679 b,CONFIRMED,CANDIDATE,1.0000,12.393565100,3.9320000e-05,-3.9320000e-05,9.1660e+02,2.910e+01,-2.910e+01,2.66,5.400e-01,-2.300e-01,0.0983,,,86.13,,,677.0,,,49.68,31.16,-12.97,5557.00,166.00,-166.00,-0.4000,0.3000,-0.3000,0.7500,0.1520,-0.0650,0.8320,0.0800,-0.0890,296.021330,50.567780,15.505
8395660,K00116.02,Kepler-106 e,CONFIRMED,CANDIDATE,0.9980,43.844397210,9.6130000e-05,-9.6130000e-05,6.1520e+02,7.700e+00,-7.700e+00,2.87,4.300e-01,-3.000e-01,0.2395,,,88.27,,,531.0,,,18.77,7.98,-4.80,5854.00,105.00,-117.00,-0.1200,0.1500,-0.1500,1.0120,0.1540,-0.1030,0.9510,0.0700,-0.0630,300.863980,44.337551,12.882
3120431,K00798.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,3.341913228,9.9530000e-06,-9.9530000e-06,7.2530e+02,2.130e+01,-2.130e+01,21.55,3.540e+00,-1.890e+00,0.0415,,,56.44,,,1032.0,,,268.67,145.91,-70.67,5295.00,175.00,-159.00,-0.0200,0.3000,-0.3000,0.8110,0.1330,-0.0710,0.8530,0.0780,-0.0780,292.315950,38.270290,15.629
3246984,K00799.01,,FALSE POSITIVE,FALSE POSITIVE,0.7730,1.626630225,1.0150000e-06,-1.0150000e-06,1.6206e+03,1.900e+01,-1.900e+01,32.43,9.000e+00,-4.830e+00,0.0260,,,58.03,,,1547.0,,,1355.88,1105.99,-486.60,5735.00,155.00,-172.00,-0.1800,0.3000,-0.3000,0.9730,0.2700,-0.1450,0.8890,0.1200,-0.0900,294.368190,38.310280,15.279
3342970,K00800.01,Kepler-234 b,CONFIRMED,CANDIDATE,1.0000,2.711504086,3.8000000e-06,-3.8000000e-06,8.3750e+02,1.450e+01,-1.450e+01,3.12,1.020e+00,-3.400e-01,0.0401,,,89.81,,,1420.0,,,960.79,931.74,-309.76,6214.00,174.00,-239.00,0.0700,0.2500,-0.3000,1.0760,0.3530,-0.1180,1.1690,0.1410,-0.1730,291.653530,38.494659,15.541
3342970,K00800.02,Kepler-234 c,CONFIRMED,CANDIDATE,1.0000,7.212037480,1.5530000e-05,-1.5530000e-05,9.5040e+02,1.950e+01,-1.950e+01,3.32,1.090e+00,-3.600e-01,0.0770,,,89.95,,,1025.0,,,260.58,252.70,-84.01,6214.00,174.00,-239.00,0.0700,0.2500,-0.3000,1.0760,0.3530,-0.1180,1.1690,0.1410,-0.1730,291.653530,38.494659,15.541
12459725,K00789.01,,FALSE POSITIVE,FALSE POSITIVE,,14.179818700,1.6430000e-04,-1.6430000e-04,4.5990e+02,5.190e+01,-5.190e+01,1.88,7.100e-01,-1.400e-01,0.1137,,,89.95,,,711.0,,,60.35,67.75,-14.34,5799.00,161.00,-168.00,-0.1000,0.2400,-0.2600,0.8780,0.3330,-0.0650,0.9750,0.0980,-0.1090,291.044800,51.321671,15.727
12470844,K00790.01,Kepler-233 b,CONFIRMED,CANDIDATE,1.0000,8.472379110,1.5600000e-05,-1.5600000e-05,1.1235e+03,2.670e+01,-2.670e+01,2.59,3.700e-01,-2.200e-01,0.0778,,,89.95,,,751.0,,,75.44,35.44,-19.30,5354.00,159.00,-159.00,-0.0800,0.3000,-0.3000,0.7880,0.1130,-0.0660,0.8840,0.0610,-0.1130,296.366520,51.319519,15.339
12470844,K00790.02,Kepler-233 c,CONFIRMED,CANDIDATE,0.9890,60.418936900,5.0430000e-04,-5.0430000e-04,9.3130e+02,4.960e+01,-4.960e+01,2.36,3.400e-01,-2.000e-01,0.2884,,,89.94,,,390.0,,,5.49,2.58,-1.40,5354.00,159.00,-159.00,-0.0800,0.3000,-0.3000,0.7880,0.1130,-0.0660,0.8840,0.0610,-0.1130,296.366520,51.319519,15.339
12644822,K00791.01,Kepler-682 b,CONFIRMED,CANDIDATE,1.0000,12.611904345,6.6500000e-06,-6.6500000e-06,6.1056e+03,2.760e+01,-2.760e+01,7.40,2.200e+00,-7.300e-01,0.1058,,,88.17,,,753.0,,,76.15,66.33,-21.39,5795.00,156.00,-173.00,-0.0200,0.2500,-0.3000,0.9190,0.2730,-0.0910,0.9920,0.1120,-0.1120,289.112210,51.737381,15.140
2440757,K00792.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.433769925,7.4100000e-07,-7.4100000e-07,1.9763e+03,2.040e+01,-2.040e+01,46.58,8.010e+00,-8.000e+00,0.0256,,,58.99,,,1920.0,,,3209.29,1411.94,-1136.62,6017.00,72.00,-90.00,0.0200,0.1500,-0.1500,1.3390,0.2300,-0.2300,1.0830,0.1000,-0.0820,290.843690,37.728828,15.122
2445129,K00793.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,10.318723010,2.8460000e-05,-2.8460000e-05,8.7170e+02,2.640e+01,-2.640e+01,28.59,8.610e+00,-3.690e+00,0.0944,,,78.15,,,876.0,,,139.26,125.69,-46.77,5927.00,176.00,-193.00,0.0700,0.2500,-0.3000,1.0600,0.3190,-0.1370,1.0500,0.1400,-0.1270,291.848910,37.713501,15.065
2713049,K00794.01,Kepler-683 b,CONFIRMED,CANDIDATE,1.0000,2.539183147,5.0730000e-06,-5.0730000e-06,3.8210e+02,1.140e+01,-1.140e+01,2.06,2.900e-01,-2.800e-01,0.0355,,,88.28,,,1332.0,,,743.09,290.34,-212.44,5519.00,82.00,-74.00,0.1400,0.1500,-0.1500,1.0620,0.1540,-0.1400,0.9210,0.0670,-0.0380,291.439970,37.905659,15.026
3114167,K00795.01,Kepler-684 b,CONFIRMED,CANDIDATE,1.0000,6.770300385,9.5370000e-06,-9.5370000e-06,1.3040e+03,2.970e+01,-2.970e+01,2.77,4.600e-01,-1.500e-01,0.0640,,,86.84,,,812.0,,,102.87,53.88,-21.24,5653.00,166.00,-166.00,-0.8400,0.3000,-0.3000,0.6790,0.1120,-0.0370,0.7670,0.0580,-0.0710,290.870510,38.273628,15.591
3114661,K00796.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0.444291966,9.7000000e-08,-9.7000000e-08,1.0967e+04,4.590e+01,-4.590e+01,27.51,3.460e+00,-1.730e+00,0.0101,,,39.97,,,1836.0,,,2706.26,1149.42,-599.58,5255.00,156.00,-156.00,-0.7200,0.3000,-0.3000,0.6360,0.0800,-0.0400,0.7090,0.0600,-0.0600,290.996890,38.284920,15.748
3115833,K00797.01,,CANDIDATE,CANDIDATE,1.0000,10.181584004,6.1880000e-06,-6.1880000e-06,5.7411e+03,5.320e+01,-5.320e+01,7.73,2.170e+00,-7.200e-01,0.0884,,,85.87,,,812.0,,,102.91,86.75,-28.91,5988.00,179.00,-197.00,-0.5200,0.3000,-0.3000,0.8360,0.2340,-0.0780,0.8850,0.0990,-0.0990,291.281950,38.241669,15.657
4139816,K00812.02,Kepler-235 d,CONFIRMED,CANDIDATE,1.0000,20.060363360,5.8390000e-05,-5.8390000e-05,1.4947e+03,4.510e+01,-4.510e+01,1.96,1.300e-01,-1.600e-01,0.1150,,,89.21,,,361.0,,,4.00,0.89,-0.90,3950.00,70.00,-86.00,-0.4600,0.1500,-0.1500,0.4930,0.0330,-0.0400,0.5020,0.0310,-0.0380,286.079130,39.278320,15.954
4139816,K00812.03,Kepler-235 e,CONFIRMED,CANDIDATE,1.0000,46.184203900,2.6540000e-04,-2.6540000e-04,1.3947e+03,5.640e+01,-5.640e+01,1.83,1.200e-01,-1.500e-01,0.2005,,,89.99,,,273.0,,,1.32,0.29,-0.30,3950.00,70.00,-86.00,-0.4600,0.1500,-0.1500,0.4930,0.0330,-0.0400,0.5020,0.0310,-0.0380,286.079130,39.278320,15.954
8395660,K00116.04,Kepler-106 d,CONFIRMED,CANDIDATE,0.9520,23.980085400,2.0030000e-04,-2.0030000e-04,1.0400e+02,6.500e+00,-6.500e+00,1.31,2.000e-01,-1.300e-01,0.1602,,,85.45,,,649.0,,,41.94,17.84,-10.73,5854.00,105.00,-117.00,-0.1200,0.1500,-0.1500,1.0120,0.1540,-0.1030,0.9510,0.0700,-0.0630,300.863980,44.337551,12.882
4139816,K00812.04,Kepler-235 c,CONFIRMED,CANDIDATE,0.9940,7.825021680,3.8900000e-05,-3.8900000e-05,5.2080e+02,3.640e+01,-3.640e+01,1.20,8.000e-02,-1.000e-01,0.0614,,,87.99,,,494.0,,,14.05,3.10,-3.19,3950.00,70.00,-86.00,-0.4600,0.1500,-0.1500,0.4930,0.0330,-0.0400,0.5020,0.0310,-0.0380,286.079130,39.278320,15.954
4275191,K00813.01,Kepler-688 b,CONFIRMED,CANDIDATE,1.0000,3.895936525,7.7100000e-07,-7.7100000e-07,8.5448e+03,2.950e+01,-2.950e+01,7.34,1.530e+00,-6.500e-01,0.0460,,,87.56,,,1005.0,,,241.62,155.31,-64.19,5557.00,167.00,-167.00,-0.3000,0.3000,-0.3000,0.7740,0.1610,-0.0690,0.8660,0.0820,-0.1000,294.655240,39.308361,15.725
4476123,K00814.01,Kepler-689 b,CONFIRMED,CANDIDATE,0.9990,22.366464660,9.7610000e-05,-9.7610000e-05,9.8680e+02,3.510e+01,-3.510e+01,2.32,3.800e-01,-1.600e-01,0.1449,,,89.26,,,536.0,,,19.45,10.29,-4.56,5395.00,160.00,-160.00,-0.3400,0.3000,-0.3000,0.7340,0.1220,-0.0520,0.8210,0.0760,-0.0930,294.710630,39.521740,15.583
3351888,K00801.01,Kepler-685 b,CONFIRMED,CANDIDATE,1.0000,1.625522174,1.5800000e-07,-1.5800000e-07,7.9690e+03,1.180e+01,-1.180e+01,9.73,1.410e+00,-1.420e+00,0.0265,,,89.22,,,1579.0,,,1467.41,576.36,-452.24,5539.00,83.00,-74.00,0.1600,0.1500,-0.1500,1.1060,0.1610,-0.1610,0.9350,0.0620,-0.0430,293.871920,38.422939,15.001
3453214,K00802.01,,CANDIDATE,CANDIDATE,1.0000,19.620346923,3.7300000e-06,-3.7300000e-06,2.1725e+04,8.500e+01,-8.500e+01,13.60,1.820e+00,-9.200e-01,0.1389,,,89.66,,,643.0,,,40.39,14.34,-7.31,5710.00,76.00,-85.00,-0.1000,0.1500,-0.1500,0.9050,0.1210,-0.0610,0.9280,0.0520,-0.0580,293.816190,38.563568,15.562
3554600,K00803.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,7.544039000,1.0230000e-04,-1.0230000e-04,3.2260e+02,2.820e+01,-2.820e+01,17.47,4.120e+00,-1.650e+00,0.0731,,,58.94,,,838.0,,,116.46,81.18,-31.91,5657.00,152.00,-169.00,-0.1800,0.3000,-0.3000,0.8240,0.1940,-0.0780,0.9190,0.0830,-0.1040,293.941160,38.601101,15.559
3641726,K00804.01,Kepler-1727 b,CONFIRMED,CANDIDATE,1.0000,9.029306890,1.6480000e-05,-1.6480000e-05,1.0198e+03,2.190e+01,-2.190e+01,2.57,4.400e-01,-2.600e-01,0.0796,,,89.94,,,757.0,,,77.75,43.01,-22.28,5349.00,167.00,-167.00,-0.1200,0.3000,-0.3000,0.8200,0.1410,-0.0820,0.8240,0.0960,-0.0780,290.333620,38.728230,15.387
3734868,K00805.01,,FALSE POSITIVE,FALSE POSITIVE,0.0530,10.328035714,3.7620000e-06,-3.7620000e-06,1.6918e+04,3.180e+01,-3.180e+01,13.28,3.640e+00,-2.410e+00,0.0888,,,88.54,,,843.0,,,119.31,98.49,-48.58,5627.00,169.00,-169.00,-0.1000,0.3000,-0.2500,1.0240,0.2800,-0.1860,0.8740,0.1250,-0.0730,287.696750,38.886452,15.646
3832474,K00806.01,Kepler-30 d,CONFIRMED,CANDIDATE,1.0000,143.206304700,2.3480000e-04,-2.3480000e-04,1.0566e+04,8.240e+01,-8.240e+01,8.90,8.200e-01,-3.800e-01,0.5336,,,89.83,,,308.0,,,2.14,0.59,-0.35,5485.00,98.00,-120.00,0.2100,0.1500,-0.2000,0.8670,0.0790,-0.0370,0.9860,0.0350,-0.0820,285.283630,38.947281,15.403
8395660,K00116.03,Kepler-106 b,CONFIRMED,CANDIDATE,0.9500,6.164876000,4.6350000e-05,-4.6350000e-05,5.5800e+01,4.300e+00,-4.300e+00,0.79,1.300e-01,-8.000e-02,0.0648,,,86.69,,,1021.0,,,256.35,109.03,-65.57,5854.00,105.00,-117.00,-0.1200,0.1500,-0.1500,1.0120,0.1540,-0.1030,0.9510,0.0700,-0.0630,300.863980,44.337551,12.882
3832474,K00806.02,Kepler-30 c,CONFIRMED,CANDIDATE,0.7450,60.324942160,3.2070000e-05,-3.2070000e-05,2.0280e+04,6.400e+01,-6.400e+01,12.19,1.110e+00,-5.200e-01,0.2998,,,89.83,,,411.0,,,6.77,1.89,-1.09,5485.00,98.00,-120.00,0.2100,0.1500,-0.2000,0.8670,0.0790,-0.0370,0.9860,0.0350,-0.0820,285.283630,38.947281,15.403
3832474,K00806.03,Kepler-30 b,CONFIRMED,CANDIDATE,,29.159861500,2.5340000e-04,-2.5340000e-04,4.8800e+02,4.350e+01,-4.350e+01,1.91,2.000e-01,-7.000e-02,0.1847,,,89.38,,,524.0,,,17.85,5.61,-2.68,5485.00,99.00,-112.00,0.2100,0.1100,-0.1700,0.8670,0.0920,-0.0340,0.9860,0.0280,-0.0790,285.283630,38.947281,15.403
3836375,K00807.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1.540397253,2.7020000e-06,-2.7020000e-06,8.1610e+02,2.570e+01,-2.570e+01,25.69,7.440e+00,-2.330e+00,0.0264,,,51.56,,,1470.0,,,1105.68,965.56,-306.98,5663.00,171.00,-188.00,0.2100,0.2000,-0.3000,0.9150,0.2650,-0.0830,1.0340,0.0890,-0.1220,286.926390,38.921631,15.974
3838486,K00808.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,2.990254430,1.1680000e-05,-1.1680000e-05,5.8920e+02,1.410e+01,-1.410e+01,1.70,1.000e-01,-1.500e-01,0.0367,,,89.81,,,918.0,,,168.45,43.55,-45.45,4667.00,140.00,-154.00,0.1000,0.2500,-0.3000,0.7310,0.0420,-0.0630,0.7370,0.0580,-0.0580,287.748810,38.929550,15.842
3935914,K00809.01,Kepler-686 b,CONFIRMED,CANDIDATE,1.0000,1.594745374,1.1300000e-07,-1.1300000e-07,1.5044e+04,2.030e+01,-2.030e+01,11.30,3.090e+00,-1.330e+00,0.0258,,,85.25,,,1539.0,,,1329.42,1067.75,-412.98,5934.00,160.00,-178.00,-0.3800,0.3000,-0.3000,0.8930,0.2440,-0.1050,0.9010,0.1100,-0.0900,285.213810,39.027481,15.530
3940418,K00810.01,Kepler-1728 b,CONFIRMED,CANDIDATE,1.0000,4.783002698,5.4320000e-06,-5.4320000e-06,1.0087e+03,1.660e+01,-1.660e+01,2.50,3.400e-01,-1.900e-01,0.0535,,,89.99,,,886.0,,,145.48,66.39,-35.12,5170.00,155.00,-155.00,0.1800,0.2000,-0.3000,0.8070,0.1110,-0.0600,0.8910,0.0530,-0.0840,287.093990,39.060719,15.119
4049131,K00811.01,Kepler-687 b,CONFIRMED,CANDIDATE,1.0000,20.505889210,3.2060000e-05,-3.2060000e-05,2.1055e+03,3.100e+01,-3.100e+01,3.41,2.800e-01,-3.100e-01,0.1326,,,89.62,,,518.0,,,17.06,5.47,-4.61,4905.00,148.00,-148.00,-0.0400,0.3000,-0.3000,0.7610,0.0630,-0.0700,0.7390,0.0850,-0.0540,289.315430,39.153278,15.398
4139816,K00812.01,Kepler-235 b,CONFIRMED,CANDIDATE,1.0000,3.340218842,3.1770000e-06,-3.1770000e-06,1.6326e+03,2.660e+01,-2.660e+01,2.03,1.300e-01,-1.700e-01,0.0348,,,87.85,,,656.0,,,43.73,9.67,-9.92,3950.00,70.00,-86.00,-0.4600,0.1500,-0.1500,0.4930,0.0330,-0.0400,0.5020,0.0310,-0.0380,286.079130,39.278320,15.954
